user_id,signup_date,acquisition_channel,campaign,country,city,device,subscription_plan,gender,age_group
U05729,2024-02-13,Google Ads,CMP105,UK,Manchester,Tablet,Free,Male,35-44
U05730,2024-02-18,LinkedIn,CMP116,UK,Manchester,Desktop,Premium,Female,25-34
U05731,2024-09-06,Google Ads,CMP115,India,Bengaluru,Tablet,Premium,Female,18-24
U05732,2024-09-25,Black Friday,CMP111,India,Chennai,Tablet,Free,Male,25-34
U05733,2024-12-26,Black Friday,CMP108,USA,Seattle,Tablet,Basic,Female,45-54
U05734,2024-12-18,Facebook,CMP107,Australia,Melbourne,Desktop,Basic,Female,35-44
U05735,2024-02-28,Black Friday,CMP111,USA,Austin,Mobile,Free,Male,18-24
U05736,2024-10-04,Google Ads,CMP109,Australia,Melbourne,Desktop,Premium,Female,25-34
U05737,2024-10-28,Black Friday,CMP113,Canada,Toronto,Mobile,Premium,Male,45-54
U05738,2024-02-08,Black Friday,CMP113,Canada,Toronto,Tablet,Basic,Male,35-44
U05739,2024-06-23,Organic,CMP113,India,Bengaluru,Tablet,Free,Male,25-34
U05740,2024-02-06,Google Ads,CMP119,Germany,Munich,Mobile,Basic,Male,45-54
U05741,2024-09-16,Black Friday,CMP116,UK,London,Mobile,Free,Female,25-34
U05742,2024-11-20,Facebook,CMP113,India,Bengaluru,Desktop,Premium,Female,25-34
U05743,2024-06-10,Organic,CMP119,Australia,Melbourne,Tablet,Basic,Male,25-34
U05744,2024-04-19,Google Ads,CMP118,UK,London,Tablet,Premium,Female,18-24
U05745,2024-09-25,Organic,CMP101,India,Coimbatore,Mobile,Basic,Male,25-34
U05746,2024-12-26,Organic,CMP108,Germany,Munich,Tablet,Free,Female,35-44
U05747,2024-05-13,Google Ads,CMP116,UK,London,Mobile,Free,Male,45-54
U05748,2024-12-29,LinkedIn,CMP114,Germany,Berlin,Tablet,Free,Male,18-24
U05749,2024-12-16,Organic,CMP110,Canada,Toronto,Tablet,Basic,Male,18-24
U05750,2024-10-29,Referral,CMP116,Germany,Munich,Desktop,Premium,Female,25-34
U05751,2024-03-01,Organic,CMP118,Canada,Toronto,Mobile,Premium,Female,35-44
U05752,2024-08-24,Referral,CMP103,USA,Seattle,Tablet,Free,Male,18-24
U05753,2024-03-22,Facebook,CMP120,Germany,Munich,Desktop,Basic,Male,25-34
U05754,2024-01-30,Black Friday,CMP107,USA,New York,Mobile,Free,Female,18-24
U05755,2024-08-17,Facebook,CMP106,India,Bengaluru,Mobile,Free,Female,35-44
U05756,2024-09-26,Referral,CMP103,Canada,Toronto,Tablet,Basic,Male,18-24
U05757,2024-07-31,Organic,CMP109,USA,New York,Desktop,Basic,Male,45-54
U05758,2024-03-26,Organic,CMP118,Germany,Berlin,Mobile,Premium,Female,25-34
U05759,2024-02-19,Organic,CMP103,India,Coimbatore,Tablet,Premium,Male,35-44
U05760,2024-02-02,LinkedIn,CMP106,USA,New York,Mobile,Premium,Male,18-24
U05761,2024-04-20,LinkedIn,CMP102,Australia,Sydney,Mobile,Premium,Male,35-44
U05762,2024-01-03,Facebook,CMP113,India,Bengaluru,Desktop,Free,Male,45-54
U05763,2024-01-19,LinkedIn,CMP105,Germany,Munich,Mobile,Free,Female,35-44
U05764,2024-01-25,Black Friday,CMP119,Australia,Sydney,Desktop,Premium,Male,35-44
U05765,2024-04-27,Google Ads,CMP112,USA,New York,Mobile,Basic,Male,45-54
U05766,2024-03-08,Organic,CMP102,UK,Manchester,Tablet,Basic,Female,18-24
U05767,2024-09-05,Organic,CMP112,USA,Seattle,Mobile,Premium,Female,18-24
U05768,2024-04-15,Black Friday,CMP105,USA,New York,Tablet,Basic,Female,25-34
U05769,2024-01-29,Google Ads,CMP110,Canada,Toronto,Desktop,Basic,Male,25-34
U05770,2024-06-22,Black Friday,CMP114,Canada,Vancouver,Desktop,Free,Male,18-24
U05771,2024-04-23,Google Ads,CMP117,Germany,Munich,Desktop,Basic,Male,25-34
U05772,2024-11-05,Referral,CMP111,India,Bengaluru,Mobile,Premium,Male,18-24
U05773,2024-10-09,Organic,CMP113,UK,London,Tablet,Basic,Female,35-44
U05774,2024-01-23,Black Friday,CMP110,India,Coimbatore,Tablet,Free,Male,35-44
U05775,2024-07-19,Organic,CMP101,UK,London,Tablet,Basic,Female,35-44
U05776,2024-09-18,Black Friday,CMP110,Australia,Melbourne,Tablet,Basic,Male,18-24
U05777,2024-02-20,Organic,CMP120,Canada,Toronto,Mobile,Free,Male,18-24
U05778,2024-02-18,Facebook,CMP104,Germany,Berlin,Desktop,Premium,Male,18-24
U05779,2024-09-06,Organic,CMP115,UK,Manchester,Mobile,Premium,Male,45-54
U05780,2024-08-24,Black Friday,CMP112,Germany,Berlin,Desktop,Basic,Male,45-54
U05781,2024-11-27,Black Friday,CMP105,USA,Seattle,Tablet,Premium,Female,25-34
U05782,2024-11-05,LinkedIn,CMP112,Australia,Melbourne,Tablet,Premium,Female,25-34
U05783,2024-01-06,Organic,CMP109,USA,Seattle,Desktop,Free,Male,25-34
U05784,2024-07-15,Facebook,CMP108,Australia,Melbourne,Desktop,Basic,Female,18-24
U05785,2024-05-09,Google Ads,CMP116,UK,London,Tablet,Premium,Female,35-44
U05786,2024-06-21,Organic,CMP110,USA,Austin,Tablet,Basic,Female,18-24
U05787,2024-10-13,Organic,CMP105,India,Bengaluru,Tablet,Free,Female,35-44
U05788,2024-06-05,Google Ads,CMP111,Germany,Munich,Desktop,Free,Female,25-34
U05789,2024-10-30,Google Ads,CMP114,UK,London,Mobile,Premium,Male,25-34
U05790,2024-05-13,Organic,CMP117,UK,London,Desktop,Premium,Female,35-44
U05791,2024-08-14,Google Ads,CMP107,India,Coimbatore,Mobile,Basic,Female,18-24
U05792,2024-09-08,LinkedIn,CMP101,India,Chennai,Mobile,Basic,Male,35-44
U05793,2024-06-14,Black Friday,CMP103,USA,New York,Desktop,Premium,Male,45-54
U05794,2024-08-03,Google Ads,CMP118,USA,New York,Tablet,Basic,Female,18-24
U05795,2024-09-08,Facebook,CMP102,UK,London,Desktop,Free,Female,18-24
U05796,2024-06-28,Facebook,CMP118,Canada,Toronto,Tablet,Free,Female,25-34
U05797,2024-11-10,Google Ads,CMP120,USA,Seattle,Desktop,Premium,Male,18-24
U05798,2024-10-05,Referral,CMP114,USA,Seattle,Tablet,Basic,Female,18-24
U05799,2024-03-10,LinkedIn,CMP110,India,Coimbatore,Desktop,Premium,Female,45-54
U05800,2024-07-11,LinkedIn,CMP118,UK,Manchester,Desktop,Free,Female,18-24
U05801,2024-10-11,Facebook,CMP102,UK,London,Tablet,Basic,Male,25-34
U05802,2024-07-01,Organic,CMP119,Germany,Berlin,Tablet,Basic,Male,18-24
U05803,2024-03-14,Facebook,CMP111,Canada,Toronto,Desktop,Free,Male,35-44
U05804,2024-12-15,Google Ads,CMP101,UK,London,Mobile,Premium,Female,35-44
U05805,2024-10-15,Referral,CMP104,India,Bengaluru,Tablet,Free,Female,25-34
U05806,2024-09-28,Referral,CMP102,USA,Austin,Mobile,Free,Female,45-54
U05807,2024-04-22,Black Friday,CMP118,India,Chennai,Mobile,Free,Female,18-24
U05808,2024-02-23,LinkedIn,CMP116,Australia,Melbourne,Desktop,Premium,Male,18-24
U05809,2024-10-24,Organic,CMP101,Australia,Melbourne,Mobile,Basic,Male,45-54
U05810,2024-01-18,Facebook,CMP116,Canada,Vancouver,Desktop,Basic,Female,18-24
U05811,2024-08-11,Organic,CMP110,Canada,Toronto,Tablet,Basic,Female,45-54
U05812,2024-04-16,Black Friday,CMP110,Canada,Toronto,Mobile,Premium,Female,35-44
U05813,2024-07-30,LinkedIn,CMP120,Germany,Munich,Tablet,Basic,Male,45-54
U05814,2024-04-02,LinkedIn,CMP108,Australia,Sydney,Tablet,Basic,Male,25-34
U05815,2024-05-15,LinkedIn,CMP102,USA,New York,Tablet,Premium,Male,18-24
U05816,2024-06-16,LinkedIn,CMP111,Germany,Berlin,Desktop,Free,Male,35-44
U05817,2024-04-07,LinkedIn,CMP113,India,Bengaluru,Tablet,Free,Male,45-54
U05818,2024-07-15,Referral,CMP103,Australia,Melbourne,Mobile,Basic,Male,18-24
U05819,2024-08-29,Google Ads,CMP109,India,Chennai,Mobile,Basic,Male,45-54
U05820,2024-05-08,Black Friday,CMP107,Australia,Melbourne,Mobile,Premium,Male,18-24
U05821,2024-04-21,Referral,CMP109,India,Chennai,Desktop,Free,Male,35-44
U05822,2024-12-11,Black Friday,CMP104,Germany,Munich,Tablet,Premium,Male,45-54
U05823,2024-03-04,Organic,CMP110,India,Coimbatore,Desktop,Free,Male,45-54
U05824,2024-04-14,LinkedIn,CMP118,UK,Manchester,Mobile,Premium,Female,35-44
U05825,2024-03-02,Facebook,CMP112,UK,Manchester,Desktop,Basic,Male,18-24
U05826,2024-11-29,LinkedIn,CMP117,India,Bengaluru,Desktop,Premium,Male,45-54
U05827,2024-07-25,LinkedIn,CMP101,USA,New York,Tablet,Premium,Female,25-34
U05828,2024-10-07,Organic,CMP104,USA,Austin,Tablet,Premium,Female,45-54
U05829,2024-09-16,Organic,CMP113,Australia,Melbourne,Desktop,Free,Male,35-44
U05830,2024-02-05,Black Friday,CMP120,Canada,Toronto,Tablet,Free,Female,35-44
U05831,2024-07-24,Google Ads,CMP118,Australia,Sydney,Desktop,Free,Female,25-34
U05832,2024-05-14,LinkedIn,CMP102,Australia,Melbourne,Mobile,Basic,Male,18-24
U05833,2024-05-14,Google Ads,CMP103,Canada,Toronto,Mobile,Basic,Male,25-34
U05834,2024-10-28,Google Ads,CMP117,Australia,Sydney,Desktop,Basic,Male,25-34
U05835,2024-01-02,Referral,CMP108,Australia,Melbourne,Tablet,Free,Male,45-54
U05836,2024-05-26,LinkedIn,CMP109,Germany,Berlin,Tablet,Basic,Male,45-54
U05837,2024-10-11,Google Ads,CMP108,India,Bengaluru,Desktop,Premium,Male,25-34
U05838,2024-11-21,Black Friday,CMP118,Germany,Berlin,Tablet,Free,Female,35-44
U05839,2024-04-16,Referral,CMP106,Australia,Melbourne,Tablet,Premium,Male,18-24
U05840,2024-03-30,Google Ads,CMP113,India,Coimbatore,Mobile,Basic,Male,25-34
U05841,2024-05-05,Facebook,CMP103,Canada,Vancouver,Tablet,Basic,Female,18-24
U05842,2024-03-20,LinkedIn,CMP110,Canada,Toronto,Desktop,Free,Female,35-44
U05843,2024-09-28,Organic,CMP101,Canada,Vancouver,Tablet,Free,Male,18-24
U05844,2024-08-01,Referral,CMP103,Germany,Berlin,Tablet,Premium,Male,45-54
U05845,2024-11-08,Google Ads,CMP120,Australia,Melbourne,Tablet,Premium,Male,18-24
U05846,2024-10-11,Google Ads,CMP115,USA,Seattle,Tablet,Free,Female,45-54
U05847,2024-10-19,Google Ads,CMP119,UK,Manchester,Mobile,Basic,Male,25-34
U05848,2024-03-30,LinkedIn,CMP106,India,Bengaluru,Desktop,Premium,Female,18-24
U05849,2024-12-13,Facebook,CMP114,India,Bengaluru,Mobile,Free,Male,45-54
U05850,2024-09-12,Organic,CMP103,Canada,Vancouver,Desktop,Basic,Male,18-24
U05851,2024-05-21,Organic,CMP105,Australia,Sydney,Desktop,Basic,Female,18-24
U05852,2024-03-22,Referral,CMP107,India,Coimbatore,Mobile,Basic,Female,35-44
U05853,2024-09-14,LinkedIn,CMP106,UK,London,Desktop,Premium,Female,18-24
U05854,2024-09-02,Google Ads,CMP115,USA,Austin,Desktop,Free,Female,25-34
U05855,2024-11-08,Black Friday,CMP111,Australia,Sydney,Tablet,Free,Female,18-24
U05856,2024-08-06,LinkedIn,CMP110,UK,London,Tablet,Basic,Female,25-34
U05857,2024-07-31,Black Friday,CMP108,Germany,Berlin,Desktop,Premium,Female,45-54
U05858,2024-02-13,Facebook,CMP112,Canada,Toronto,Desktop,Basic,Female,45-54
U05859,2024-09-10,Facebook,CMP119,Canada,Toronto,Tablet,Premium,Female,35-44
U05860,2024-09-15,LinkedIn,CMP103,USA,Seattle,Tablet,Premium,Male,45-54
U05861,2024-05-29,Referral,CMP119,UK,London,Mobile,Premium,Female,18-24
U05862,2024-05-24,Facebook,CMP109,USA,Austin,Mobile,Free,Female,45-54
U05863,2024-09-11,Organic,CMP105,Australia,Sydney,Desktop,Premium,Male,35-44
U05864,2024-10-27,Referral,CMP103,Canada,Vancouver,Mobile,Premium,Male,25-34
U05865,2024-08-12,LinkedIn,CMP107,Australia,Sydney,Tablet,Basic,Male,25-34
U05866,2024-09-17,Organic,CMP110,Australia,Sydney,Desktop,Basic,Male,25-34
U05867,2024-08-11,Referral,CMP101,Canada,Vancouver,Desktop,Basic,Male,18-24
U05868,2024-09-25,Organic,CMP120,Germany,Munich,Mobile,Basic,Male,25-34
U05869,2024-12-13,Google Ads,CMP105,India,Bengaluru,Desktop,Free,Male,45-54
U05870,2024-07-06,Facebook,CMP106,Canada,Vancouver,Mobile,Free,Female,35-44
U05871,2024-08-17,Facebook,CMP111,UK,Manchester,Desktop,Premium,Female,25-34
U05872,2024-11-20,Referral,CMP103,USA,New York,Tablet,Premium,Female,18-24
U05873,2024-06-23,Organic,CMP111,Germany,Munich,Desktop,Free,Female,18-24
U05874,2024-01-27,LinkedIn,CMP101,Canada,Toronto,Tablet,Basic,Female,18-24
U05875,2024-07-27,Organic,CMP111,Australia,Sydney,Mobile,Basic,Female,45-54
U05876,2024-01-11,Google Ads,CMP110,Australia,Melbourne,Tablet,Basic,Female,45-54
U05877,2024-12-25,Organic,CMP117,Canada,Toronto,Desktop,Free,Male,45-54
U05878,2024-11-13,Facebook,CMP115,Germany,Munich,Desktop,Basic,Female,18-24
U05879,2024-07-15,Google Ads,CMP109,Canada,Toronto,Desktop,Free,Female,25-34
U05880,2024-04-30,Referral,CMP106,Canada,Vancouver,Tablet,Premium,Female,45-54
U05881,2024-07-12,Organic,CMP118,Australia,Sydney,Tablet,Basic,Female,18-24
U05882,2024-05-27,Facebook,CMP101,India,Chennai,Desktop,Free,Female,45-54
U05883,2024-05-13,Organic,CMP105,UK,Manchester,Mobile,Premium,Male,45-54
U05884,2024-11-09,Google Ads,CMP106,India,Bengaluru,Tablet,Premium,Male,18-24
U05885,2024-11-03,Black Friday,CMP110,Australia,Melbourne,Mobile,Free,Male,18-24
U05886,2024-04-11,Black Friday,CMP111,UK,Manchester,Desktop,Premium,Male,18-24
U05887,2024-08-31,Facebook,CMP113,USA,Austin,Tablet,Basic,Male,25-34
U05888,2024-01-30,Black Friday,CMP107,Germany,Munich,Desktop,Basic,Male,45-54
U05889,2024-12-23,Black Friday,CMP112,India,Chennai,Mobile,Basic,Male,25-34
U05890,2024-07-23,LinkedIn,CMP116,Germany,Munich,Desktop,Premium,Female,25-34
U05891,2024-03-06,Google Ads,CMP109,Australia,Melbourne,Desktop,Free,Female,18-24
U05892,2024-10-28,LinkedIn,CMP111,Germany,Munich,Desktop,Premium,Male,25-34
U05893,2024-01-16,Facebook,CMP111,Canada,Vancouver,Tablet,Free,Male,35-44
U05894,2024-06-01,Referral,CMP117,USA,New York,Desktop,Premium,Female,45-54
U05895,2024-10-19,Organic,CMP108,UK,Manchester,Desktop,Basic,Female,45-54
U05896,2024-09-16,Referral,CMP113,Canada,Toronto,Tablet,Basic,Female,25-34
U05897,2024-10-16,Facebook,CMP104,India,Bengaluru,Tablet,Free,Female,18-24
U05898,2024-11-15,Referral,CMP102,UK,Manchester,Desktop,Basic,Female,35-44
U05899,2024-04-05,Organic,CMP115,Germany,Berlin,Desktop,Basic,Female,35-44
U05900,2024-03-18,Referral,CMP114,Germany,Berlin,Mobile,Premium,Female,35-44
U05901,2024-08-23,Google Ads,CMP118,Australia,Melbourne,Desktop,Free,Female,35-44
U05902,2024-02-16,Google Ads,CMP120,Canada,Toronto,Desktop,Basic,Male,25-34
U05903,2024-08-17,Google Ads,CMP118,Canada,Toronto,Mobile,Basic,Female,18-24
U05904,2024-12-12,Referral,CMP112,India,Bengaluru,Desktop,Basic,Female,18-24
U05905,2024-08-28,Organic,CMP104,UK,London,Tablet,Premium,Male,25-34
U05906,2024-06-14,LinkedIn,CMP120,Germany,Munich,Tablet,Basic,Female,25-34
U05907,2024-02-17,LinkedIn,CMP103,Germany,Munich,Mobile,Basic,Female,45-54
U05908,2024-09-27,Organic,CMP113,Germany,Berlin,Mobile,Premium,Female,25-34
U05909,2024-09-30,Google Ads,CMP101,India,Chennai,Mobile,Premium,Female,25-34
U05910,2024-06-04,Referral,CMP117,Australia,Melbourne,Desktop,Free,Female,45-54
U05911,2024-07-22,Facebook,CMP119,UK,Manchester,Desktop,Free,Female,25-34
U05912,2024-07-20,Facebook,CMP108,UK,Manchester,Tablet,Premium,Female,35-44
U05913,2024-02-22,Organic,CMP115,USA,Austin,Mobile,Free,Male,18-24
U05914,2024-12-24,Referral,CMP120,USA,New York,Desktop,Premium,Male,18-24
U05915,2024-01-13,Referral,CMP106,Australia,Sydney,Desktop,Free,Female,35-44
U05916,2024-01-14,Black Friday,CMP112,UK,Manchester,Tablet,Basic,Female,18-24
U05917,2024-01-20,Referral,CMP106,India,Chennai,Mobile,Free,Female,25-34
U05918,2024-06-02,Facebook,CMP104,India,Coimbatore,Tablet,Basic,Female,35-44
U05919,2024-12-21,LinkedIn,CMP114,USA,Seattle,Desktop,Free,Male,45-54
U05920,2024-08-17,Referral,CMP107,Australia,Sydney,Mobile,Free,Female,45-54
U05921,2024-11-11,Google Ads,CMP101,UK,London,Tablet,Basic,Female,35-44
U05922,2024-08-17,LinkedIn,CMP103,Germany,Munich,Tablet,Premium,Male,35-44
U05923,2024-01-28,LinkedIn,CMP110,Australia,Sydney,Mobile,Free,Male,35-44
U05924,2024-02-02,Black Friday,CMP116,Australia,Sydney,Tablet,Free,Female,35-44
U05925,2024-03-12,Facebook,CMP114,USA,Austin,Tablet,Basic,Female,45-54
U05926,2024-02-02,Black Friday,CMP102,USA,New York,Tablet,Basic,Female,45-54
U05927,2024-12-11,LinkedIn,CMP109,USA,Austin,Tablet,Free,Male,25-34
U05928,2024-12-27,Referral,CMP104,Canada,Vancouver,Tablet,Free,Female,25-34
U05929,2024-06-22,Facebook,CMP106,Australia,Melbourne,Tablet,Premium,Female,25-34
U05930,2024-09-29,LinkedIn,CMP101,Australia,Melbourne,Tablet,Premium,Male,25-34
U05931,2024-09-16,Black Friday,CMP115,UK,Manchester,Mobile,Free,Female,18-24
U05932,2024-08-25,Facebook,CMP120,Australia,Sydney,Tablet,Premium,Female,18-24
U05933,2024-07-10,Referral,CMP105,Australia,Melbourne,Mobile,Basic,Female,35-44
U05934,2024-08-01,Facebook,CMP103,Australia,Sydney,Mobile,Basic,Male,45-54
U05935,2024-02-25,Referral,CMP112,India,Bengaluru,Desktop,Free,Female,25-34
U05936,2024-06-17,Organic,CMP108,USA,New York,Desktop,Premium,Female,45-54
U05937,2024-06-07,Referral,CMP109,USA,Austin,Mobile,Premium,Male,35-44
U05938,2024-05-10,Organic,CMP102,Australia,Sydney,Tablet,Free,Male,35-44
U05939,2024-01-25,Referral,CMP116,Germany,Berlin,Mobile,Basic,Male,18-24
U05940,2024-01-20,Facebook,CMP107,USA,New York,Tablet,Premium,Male,45-54
U05941,2024-03-13,Facebook,CMP112,India,Bengaluru,Desktop,Premium,Female,45-54
U05942,2024-03-16,Facebook,CMP120,Canada,Vancouver,Desktop,Basic,Female,45-54
U05943,2024-10-06,Google Ads,CMP108,Australia,Sydney,Tablet,Premium,Female,25-34
U05944,2024-02-06,Referral,CMP112,India,Chennai,Tablet,Premium,Female,45-54
U05945,2024-10-07,Referral,CMP106,Germany,Berlin,Tablet,Premium,Female,45-54
U05946,2024-04-02,Referral,CMP108,Australia,Melbourne,Tablet,Free,Male,18-24
U05947,2024-10-14,Referral,CMP114,Canada,Vancouver,Tablet,Premium,Female,45-54
U05948,2024-11-21,Black Friday,CMP101,Australia,Melbourne,Desktop,Basic,Female,25-34
U05949,2024-12-08,Black Friday,CMP113,UK,Manchester,Mobile,Free,Male,45-54
U05950,2024-02-20,Black Friday,CMP117,Canada,Vancouver,Desktop,Premium,Female,35-44
U05951,2024-01-28,Referral,CMP102,Canada,Toronto,Mobile,Basic,Female,25-34
U05952,2024-01-24,LinkedIn,CMP119,UK,London,Desktop,Basic,Male,18-24
U05953,2024-11-19,Facebook,CMP118,Germany,Munich,Desktop,Basic,Male,25-34
U05954,2024-01-22,Facebook,CMP109,USA,Austin,Mobile,Premium,Female,25-34
U05955,2024-11-21,Referral,CMP116,India,Chennai,Tablet,Premium,Male,18-24
U05956,2024-02-04,Organic,CMP107,USA,Austin,Desktop,Free,Male,45-54
U05957,2024-11-12,Facebook,CMP105,Australia,Melbourne,Mobile,Premium,Female,45-54
U05958,2024-12-05,Facebook,CMP116,Germany,Berlin,Mobile,Basic,Male,35-44
U05959,2024-04-03,Facebook,CMP114,Germany,Munich,Mobile,Premium,Male,25-34
U05960,2024-02-24,Google Ads,CMP101,Australia,Sydney,Mobile,Premium,Female,18-24
U05961,2024-11-21,Google Ads,CMP106,Canada,Toronto,Desktop,Free,Male,18-24
U05962,2024-09-09,Organic,CMP113,UK,Manchester,Tablet,Premium,Female,25-34
U05963,2024-01-20,LinkedIn,CMP101,Canada,Vancouver,Mobile,Premium,Male,18-24
U05964,2024-07-22,Google Ads,CMP107,Germany,Berlin,Desktop,Basic,Female,35-44
U05965,2024-08-30,Organic,CMP113,India,Chennai,Desktop,Free,Female,45-54
U05966,2024-11-25,LinkedIn,CMP115,USA,Seattle,Tablet,Premium,Male,18-24
U05967,2024-05-10,Referral,CMP104,India,Chennai,Mobile,Basic,Male,18-24
U05968,2024-09-14,Facebook,CMP116,Australia,Sydney,Tablet,Free,Male,45-54
U05969,2024-02-01,Facebook,CMP113,Australia,Melbourne,Desktop,Premium,Female,35-44
U05970,2024-10-03,Facebook,CMP115,Australia,Melbourne,Desktop,Premium,Male,25-34
U05971,2024-04-25,Black Friday,CMP115,Germany,Munich,Tablet,Premium,Female,45-54
U05972,2024-11-04,Organic,CMP119,India,Bengaluru,Tablet,Premium,Male,45-54
U05973,2024-09-27,Referral,CMP113,UK,Manchester,Mobile,Free,Male,18-24
U05974,2024-05-27,Google Ads,CMP107,UK,Manchester,Mobile,Free,Female,25-34
U05975,2024-01-14,Organic,CMP101,Germany,Berlin,Mobile,Basic,Female,35-44
U05976,2024-06-21,LinkedIn,CMP112,UK,London,Tablet,Premium,Female,35-44
U05977,2024-12-30,LinkedIn,CMP107,India,Bengaluru,Mobile,Basic,Male,18-24
U05978,2024-08-29,Black Friday,CMP107,USA,New York,Mobile,Basic,Male,18-24
U05979,2024-08-31,LinkedIn,CMP108,USA,Seattle,Mobile,Free,Male,35-44
U05980,2024-10-10,Black Friday,CMP101,Australia,Melbourne,Tablet,Free,Male,25-34
U05981,2024-07-07,Organic,CMP110,Canada,Vancouver,Tablet,Free,Male,45-54
U05982,2024-06-12,LinkedIn,CMP116,Australia,Sydney,Mobile,Free,Male,45-54
U05983,2024-02-24,LinkedIn,CMP117,Australia,Sydney,Mobile,Premium,Male,45-54
U05984,2024-07-31,Google Ads,CMP112,Germany,Berlin,Mobile,Basic,Male,45-54
U05985,2024-09-04,Black Friday,CMP115,USA,New York,Mobile,Free,Female,18-24
U05986,2024-07-21,LinkedIn,CMP117,Canada,Vancouver,Desktop,Basic,Female,18-24
U05987,2024-05-28,Google Ads,CMP112,Germany,Munich,Desktop,Premium,Female,25-34
U05988,2024-11-21,Facebook,CMP106,Germany,Munich,Mobile,Basic,Female,45-54
U05989,2024-07-13,Referral,CMP119,Canada,Vancouver,Tablet,Basic,Male,35-44
U05990,2024-02-15,Black Friday,CMP113,Germany,Berlin,Mobile,Premium,Male,25-34
U05991,2024-12-02,Black Friday,CMP101,Germany,Berlin,Desktop,Premium,Male,35-44
U05992,2024-12-30,Organic,CMP115,Australia,Sydney,Desktop,Premium,Male,45-54
U05993,2024-12-07,Black Friday,CMP108,Australia,Sydney,Mobile,Free,Female,45-54
U05994,2024-09-08,Facebook,CMP119,USA,Austin,Mobile,Premium,Male,35-44
U05995,2024-11-22,Referral,CMP112,Australia,Sydney,Mobile,Premium,Female,18-24
U05996,2024-07-20,Black Friday,CMP119,USA,Seattle,Mobile,Basic,Male,18-24
U05997,2024-06-13,Black Friday,CMP114,Australia,Melbourne,Mobile,Premium,Male,18-24
U05998,2024-10-21,Organic,CMP112,Canada,Toronto,Tablet,Premium,Male,35-44
U05999,2024-04-12,Referral,CMP107,UK,Manchester,Mobile,Basic,Female,18-24
U06000,2024-12-20,LinkedIn,CMP115,Canada,Toronto,Desktop,Basic,Male,35-44
U06001,2024-12-25,Organic,CMP114,UK,Manchester,Desktop,Free,Male,45-54
U06002,2024-05-28,Organic,CMP120,USA,Austin,Desktop,Basic,Female,25-34
U06003,2024-11-04,Google Ads,CMP105,Australia,Melbourne,Tablet,Free,Female,45-54
U06004,2024-01-13,Black Friday,CMP106,Canada,Vancouver,Mobile,Basic,Male,18-24
U06005,2024-10-11,Facebook,CMP109,UK,London,Desktop,Free,Female,45-54
U06006,2024-04-15,Organic,CMP106,USA,Austin,Tablet,Free,Male,45-54
U06007,2024-07-20,Google Ads,CMP109,Germany,Berlin,Desktop,Free,Female,35-44
U06008,2024-05-13,LinkedIn,CMP111,Germany,Berlin,Mobile,Basic,Female,45-54
U06009,2024-09-21,Organic,CMP114,UK,London,Mobile,Basic,Female,18-24
U06010,2024-08-24,Google Ads,CMP112,India,Bengaluru,Tablet,Free,Female,35-44
U06011,2024-05-13,LinkedIn,CMP101,Australia,Melbourne,Mobile,Premium,Male,35-44
U06012,2024-08-13,Black Friday,CMP111,UK,London,Desktop,Basic,Female,35-44
U06013,2024-09-30,Referral,CMP110,Germany,Berlin,Mobile,Premium,Male,18-24
U06014,2024-04-01,LinkedIn,CMP102,Germany,Munich,Tablet,Free,Male,35-44
U06015,2024-11-06,Referral,CMP106,UK,London,Desktop,Basic,Male,35-44
U06016,2024-10-04,Organic,CMP113,Canada,Toronto,Tablet,Free,Female,25-34
U06017,2024-06-07,LinkedIn,CMP114,India,Bengaluru,Desktop,Basic,Female,18-24
U06018,2024-05-14,Organic,CMP119,India,Bengaluru,Mobile,Free,Male,35-44
U06019,2024-12-10,Google Ads,CMP119,Germany,Berlin,Tablet,Free,Male,35-44
U06020,2024-09-23,Facebook,CMP118,UK,London,Tablet,Free,Male,45-54
U06021,2024-08-31,Google Ads,CMP115,India,Coimbatore,Tablet,Free,Female,45-54
U06022,2024-11-27,Facebook,CMP107,Canada,Toronto,Tablet,Free,Female,35-44
U06023,2024-05-18,Referral,CMP109,Germany,Berlin,Tablet,Free,Male,18-24
U06024,2024-10-02,Black Friday,CMP106,Canada,Toronto,Tablet,Premium,Male,45-54
U06025,2024-05-13,Referral,CMP120,India,Coimbatore,Desktop,Premium,Female,18-24
U06026,2024-03-20,Referral,CMP108,Australia,Melbourne,Desktop,Basic,Female,25-34
U06027,2024-07-31,Facebook,CMP118,Australia,Melbourne,Mobile,Premium,Male,25-34
U06028,2024-05-01,LinkedIn,CMP111,Canada,Vancouver,Mobile,Basic,Male,18-24
U06029,2024-10-10,Facebook,CMP119,India,Bengaluru,Mobile,Premium,Male,18-24
U06030,2024-01-04,Google Ads,CMP101,Australia,Sydney,Desktop,Free,Female,25-34
U06031,2024-10-06,Referral,CMP116,Germany,Berlin,Tablet,Premium,Male,18-24
U06032,2024-04-07,LinkedIn,CMP103,India,Chennai,Tablet,Free,Female,25-34
U06033,2024-03-26,Black Friday,CMP119,USA,Austin,Desktop,Premium,Female,25-34
U06034,2024-02-27,Facebook,CMP103,UK,Manchester,Tablet,Free,Male,45-54
U06035,2024-01-02,Google Ads,CMP115,Australia,Sydney,Tablet,Premium,Male,35-44
U06036,2024-03-20,Referral,CMP114,Australia,Sydney,Desktop,Premium,Male,35-44
